global_id	node_type	primary_key	name
876	drivers	56	Mika
877	drivers	57	Tarso
878	drivers	58	Enrique
879	drivers	59	Gastón
880	drivers	60	Tomáš
881	drivers	61	Alex
882	drivers	62	Mika
883	drivers	63	Pedro
884	drivers	64	Johnny
885	drivers	65	Allan
886	drivers	66	Sébastien
887	drivers	67	Toranosuke
888	drivers	68	Luca
889	drivers	69	Alessandro
890	drivers	70	Damon
891	drivers	71	Stéphane
892	drivers	72	Ricardo
893	drivers	73	Esteban
894	drivers	74	Shinji
895	drivers	75	Jan
896	drivers	76	Gerhard
897	drivers	77	Nicola
898	drivers	78	Ukyo
899	drivers	79	Vincenzo
900	drivers	80	Gianni
901	drivers	81	Norberto
902	drivers	82	Pedro
903	drivers	83	Martin
904	drivers	84	Andrea
905	drivers	85	Giovanni
906	drivers	86	Mark
907	drivers	87	Aguri
908	drivers	88	Taki
909	drivers	89	Roberto
910	drivers	90	Karl
911	drivers	91	Bertrand
912	drivers	92	Domenico
913	drivers	93	Pierluigi
914	drivers	94	Nigel
915	drivers	95	Jean-Christophe
916	drivers	96	Massimiliano
917	drivers	97	Jean-Denis
918	drivers	98	Gabriele
919	drivers	99	Érik
920	drivers	100	David
921	drivers	101	Ayrton
922	drivers	102	Éric
923	drivers	103	Christian
924	drivers	104	Michele
925	drivers	105	Olivier
926	drivers	106	Roland
927	drivers	107	Paul
928	drivers	108	Jyrki
929	drivers	109	Andrea
930	drivers	110	Jean-Marc
931	drivers	111	Philippe
932	drivers	112	Philippe
933	drivers	113	Yannick
934	drivers	114	Hideki
935	drivers	115	Franck
936	drivers	116	Alain
937	drivers	117	Derek
938	drivers	118	Riccardo
939	drivers	119	Fabrizio
940	drivers	120	Michael
941	drivers	121	Ivan
942	drivers	122	Thierry
943	drivers	123	Marco
944	drivers	124	Emanuele
945	drivers	125	Toshio
946	drivers	126	Maurício
947	drivers	127	Eric
948	drivers	128	Olivier
949	drivers	129	Andrea
950	drivers	130	Stefano
951	drivers	131	Giovanna
952	drivers	132	Alex
953	drivers	133	Enrico
954	drivers	134	Perry
955	drivers	135	Jan
956	drivers	136	Nelson
957	drivers	137	Satoru
958	drivers	138	Emanuele
959	drivers	139	Stefan
960	drivers	140	Julian
961	drivers	141	Pedro
962	drivers	142	Michael
963	drivers	143	Naoki
964	drivers	144	Alessandro
965	drivers	145	Bernd
966	drivers	146	Paolo
967	drivers	147	Gregor
968	drivers	148	Claudio
969	drivers	149	Gary
970	drivers	150	Martin
971	drivers	151	Bruno
972	drivers	152	Jaime
973	drivers	153	Romain
974	drivers	154	Kamui
975	drivers	155	Jonathan
976	drivers	156	Christian
977	drivers	157	Eddie
978	drivers	158	Luis
979	drivers	159	Piercarlo
980	drivers	160	Volker
981	drivers	161	Pierre-Henri
982	drivers	162	René
983	drivers	163	Joachim
984	drivers	164	Oscar
985	drivers	165	Philippe
986	drivers	166	Adrián
987	drivers	167	Jean-Louis
988	drivers	168	Pascal
989	drivers	169	Teo
990	drivers	170	Franco
991	drivers	171	Jacques
992	drivers	172	Elio
993	drivers	173	Johnny
994	drivers	174	Patrick
995	drivers	175	Marc
996	drivers	176	Keke
997	drivers	177	Alan
998	drivers	178	Huub
999	drivers	179	Allen
1000	drivers	180	Manfred
1001	drivers	181	Niki
1002	drivers	182	François
1003	drivers	183	Mauro
1004	drivers	184	Stefan
1005	drivers	185	Kenny
1006	drivers	186	John
1007	drivers	187	Johnny
1008	drivers	188	Jo
1009	drivers	189	Corrado
1010	drivers	190	Mike
1011	drivers	191	Chico
1012	drivers	192	Danny
1013	drivers	193	Eliseo
1014	drivers	194	Roberto
1015	drivers	195	Raul
1016	drivers	196	Jean-Pierre
1017	drivers	197	Jacques
1018	drivers	198	Carlos
1019	drivers	199	Jochen
1020	drivers	200	Slim
1021	drivers	201	Didier
1022	drivers	202	Gilles
1023	drivers	203	Riccardo
1024	drivers	204	Brian
1025	drivers	205	Derek
1026	drivers	206	Mario
1027	drivers	207	Emilio
1028	drivers	208	Geoff
1029	drivers	209	Tommy
1030	drivers	210	Rupert
1031	drivers	211	Hector
1032	drivers	212	Beppe
1033	drivers	213	Kevin
1034	drivers	214	Miguel Ángel
1035	drivers	215	Siegfried
1036	drivers	216	Ricardo
1037	drivers	217	Ricardo
1038	drivers	218	Jean-Pierre
1039	drivers	219	Giorgio
1040	drivers	220	Patrick
1041	drivers	221	Jody
1042	drivers	222	Clay
1043	drivers	223	Emerson
1044	drivers	224	Dave
1045	drivers	225	Stephen
1046	drivers	226	Tiff
1047	drivers	227	Desiré
1048	drivers	228	Harald
1049	drivers	229	Vittorio
1050	drivers	230	James
1051	drivers	231	Arturo
1052	drivers	232	Hans-Joachim
1053	drivers	233	Gianfranco
1054	drivers	234	Jacky
1055	drivers	235	Patrick
1056	drivers	236	Alex
1057	drivers	237	Ronnie
1058	drivers	238	Brett
1059	drivers	239	Danny
1060	drivers	240	Lamberto
1061	drivers	241	Divina
1062	drivers	242	Rolf
1063	drivers	243	Alberto
1064	drivers	244	Tony
1065	drivers	245	Hans
1066	drivers	246	Michael
1067	drivers	247	Carlo
1068	drivers	248	Bobby
1069	drivers	249	Carlos
1070	drivers	250	Ian
1071	drivers	251	Tom
1072	drivers	252	Ingo
1073	drivers	253	Renzo
1074	drivers	254	Gunnar
1075	drivers	255	Larry
1076	drivers	256	Boy
1077	drivers	257	Patrick
1078	drivers	258	David
1079	drivers	259	Conny
1080	drivers	260	Bernard
1081	drivers	261	Jackie
1082	drivers	262	Mikko
1083	drivers	263	Andy
1084	drivers	264	Guy
1085	drivers	265	Brian
1086	drivers	266	Vern
1087	drivers	267	Hans
1088	drivers	268	Teddy
1089	drivers	269	Ian
1090	drivers	270	Loris
1091	drivers	271	Kunimitsu
1092	drivers	272	Kazuyoshi
1093	drivers	273	Noritake
1094	drivers	274	Lella
1095	drivers	275	Bob
1096	drivers	276	Michel
1097	drivers	277	Chris
1098	drivers	278	Emilio
1099	drivers	279	Henri
1100	drivers	280	Jac
1101	drivers	281	Damien
1102	drivers	282	Mike
1103	drivers	283	Alessandro
1104	drivers	284	Otto
1105	drivers	285	Warwick
1106	drivers	286	Masahiro
1107	drivers	287	Mark
1108	drivers	288	Graham
1109	drivers	289	Wilson
1110	drivers	290	Guy
1111	drivers	291	Eddie
1112	drivers	292	Dave
1113	drivers	293	Tony
1114	drivers	294	Roelof
1115	drivers	295	François
1116	drivers	296	Torsten
1117	drivers	297	Gijs
1118	drivers	298	Hiroshi
1119	drivers	299	John
1120	drivers	300	Dave
1121	drivers	301	Jim
1122	drivers	302	Jo
1123	drivers	303	Denny
1124	drivers	304	Mike
1125	drivers	305	Jean-Pierre
1126	drivers	306	Howden
1127	drivers	307	Richard
1128	drivers	308	Peter
1129	drivers	309	Paddy
1130	drivers	310	Tom
1131	drivers	311	Brian
1132	drivers	312	Rikky
1133	drivers	313	Tim
1134	drivers	314	Gérard
1135	drivers	315	Leo
1136	drivers	316	Reine
1137	drivers	317	Bertil
1138	drivers	318	José
1139	drivers	319	Peter
1140	drivers	320	Derek
1141	drivers	321	David
1142	drivers	322	Dieter
1143	drivers	323	Helmuth
1144	drivers	324	Carlo
1145	drivers	325	Eppie
1146	drivers	326	François
1147	drivers	327	Jackie
1148	drivers	328	Mike
1149	drivers	329	Nanni
1150	drivers	330	Luiz
1151	drivers	331	George
1152	drivers	332	Andrea
1153	drivers	333	Jackie
1154	drivers	334	Roger
1155	drivers	335	Graham
1156	drivers	336	Helmut
1157	drivers	337	David
1158	drivers	338	Alex
1159	drivers	339	John
1160	drivers	340	John
1161	drivers	341	Skip
1162	drivers	342	Bill
1163	drivers	343	Sam
1164	drivers	344	Pedro
1165	drivers	345	Jo
1166	drivers	346	Jo
1167	drivers	347	François
1168	drivers	348	Max
1169	drivers	349	Vic
1170	drivers	350	Silvio
1171	drivers	351	George
1172	drivers	352	Pete
1173	drivers	353	Chris
1174	drivers	354	John
1175	drivers	355	Jack
1176	drivers	356	John
1177	drivers	357	Jochen
1178	drivers	358	Johnny
1179	drivers	359	Bruce
1180	drivers	360	Piers
1181	drivers	361	Peter
1182	drivers	362	Ignazio
1183	drivers	363	Dan
1184	drivers	364	Hubert
1185	drivers	365	Gus
1186	drivers	366	Peter
1187	drivers	367	Sam
1188	drivers	368	Basil
1189	drivers	369	Richard
1190	drivers	370	Al
1191	drivers	371	John
1192	drivers	372	Jim
1193	drivers	373	Mike
1194	drivers	374	Ludovico
1195	drivers	375	Lucien
1196	drivers	376	Jo
1197	drivers	377	Robin
1198	drivers	378	Kurt
1199	drivers	379	Frank
1200	drivers	380	Bobby
1201	drivers	381	Moisés
1202	drivers	382	Bob
1203	drivers	383	Luki
1204	drivers	384	Lorenzo
1205	drivers	385	Richie
1206	drivers	386	Mike
1207	drivers	387	Chris
1208	drivers	388	Guy
1209	drivers	389	Alan
1210	drivers	390	Brian
1211	drivers	391	Mike
1212	drivers	392	Tom
1213	drivers	393	Giancarlo
1214	drivers	394	Jonathan
1215	drivers	395	Bob
1216	drivers	396	Peter
1217	drivers	397	Vic
1218	drivers	398	John
1219	drivers	399	Chris
1220	drivers	400	Trevor
1221	drivers	401	Giacomo
1222	drivers	402	Phil
1223	drivers	403	Innes
1224	drivers	404	Ronnie
1225	drivers	405	Paul
1226	drivers	406	David
1227	drivers	407	Tony
1228	drivers	408	Trevor
1229	drivers	409	Neville
1230	drivers	410	Doug
1231	drivers	411	Brausch
1232	drivers	412	Ernie
1233	drivers	413	Clive
1234	drivers	414	Ray
1235	drivers	415	David
1236	drivers	416	Alex
1237	drivers	417	Masten
1238	drivers	418	John
1239	drivers	419	Ian
1240	drivers	420	Alan
1241	drivers	421	Brian
1242	drivers	422	Gerhard
1243	drivers	423	Roberto
1244	drivers	424	Nino
1245	drivers	425	Giorgio
1246	drivers	426	Maurice
1247	drivers	427	Bernard
1248	drivers	428	André
1249	drivers	429	Carel Godin
1250	drivers	430	Edgar
1251	drivers	431	Mário de Araújo
1252	drivers	432	Walt
1253	drivers	433	Hap
1254	drivers	434	Willy
1255	drivers	435	John
1256	drivers	436	Ian
1257	drivers	437	Tony
1258	drivers	438	Nasif
1259	drivers	439	Jim
1260	drivers	440	Tim
1261	drivers	441	Kurt
1262	drivers	442	Ernesto
1263	drivers	443	Roberto
1264	drivers	444	Günther
1265	drivers	445	Carlo
1266	drivers	446	Gaetano
1267	drivers	447	Peter
1268	drivers	448	Rodger
1269	drivers	449	Ernie
1270	drivers	450	Frank
1271	drivers	451	Thomas
1272	drivers	452	Pierre
1273	drivers	453	Jackie
1274	drivers	454	Ricardo
1275	drivers	455	Wolfgang
1276	drivers	456	Roy
1277	drivers	457	Ben
1278	drivers	458	Rob
1279	drivers	459	Tony
1280	drivers	460	Gerry
1281	drivers	461	Heinz
1282	drivers	462	Colin
1283	drivers	463	Jay
1284	drivers	464	Tony
1285	drivers	465	Keith
1286	drivers	466	Heini
1287	drivers	467	Ernesto
1288	drivers	468	Roger
1289	drivers	469	Rob
1290	drivers	470	Timmy
1291	drivers	471	Bruce
1292	drivers	472	Mike
1293	drivers	473	Gary
1294	drivers	474	Syd
1295	drivers	475	Stirling
1296	drivers	476	Wolfgang
1297	drivers	477	Cliff
1298	drivers	478	Hans
1299	drivers	479	Tony
1300	drivers	480	Michael
1301	drivers	481	Henry
1302	drivers	482	Olivier
1303	drivers	483	Giorgio
1304	drivers	484	Brian
1305	drivers	485	Juan Manuel
1306	drivers	486	Jack
1307	drivers	487	Massimo
1308	drivers	488	Peter
1309	drivers	489	Renato
1310	drivers	490	Geoff
1311	drivers	491	Alfonso
1312	drivers	492	Menato
1313	drivers	493	Peter
1314	drivers	494	Lloyd
1315	drivers	495	Ken
1316	drivers	496	Carlos
1317	drivers	497	Alberto Rodriguez
1318	drivers	498	José Froilán
1319	drivers	499	Roberto
1320	drivers	500	Gino
1321	drivers	501	Harry
1322	drivers	502	Alan
1323	drivers	503	Ettore
1324	drivers	504	Antonio
1325	drivers	505	Chris
1326	drivers	506	Bruce
1327	drivers	507	Chuck
1328	drivers	508	Lance
1329	drivers	509	Jim
1330	drivers	510	Paul
1331	drivers	511	Don
1332	drivers	512	Johnny
1333	drivers	513	Eddie
1334	drivers	514	Bob
1335	drivers	515	Bud
1336	drivers	516	Bob
1337	drivers	517	Red
1338	drivers	518	Duane
1339	drivers	519	Bill
1340	drivers	520	Gene
1341	drivers	521	Chuck
1342	drivers	522	Bobby
1343	drivers	523	Shorty
1344	drivers	524	Jim
1345	drivers	525	Jimmy
1346	drivers	526	Troy
1347	drivers	527	Eddie
1348	drivers	528	Don
1349	drivers	529	Tony
1350	drivers	530	Wayne
1351	drivers	531	Anthony
1352	drivers	532	Eddie
1353	drivers	533	Johnny
1354	drivers	534	Gene
1355	drivers	535	Jim
1356	drivers	536	Len
1357	drivers	537	Dick
1358	drivers	538	Al
1359	drivers	539	Dempsey
1360	drivers	540	Mike
1361	drivers	541	Ron
1362	drivers	542	David
1363	drivers	543	Giulio
1364	drivers	544	Piero
1365	drivers	545	Fred
1366	drivers	546	Arthur
1367	drivers	547	Horace
1368	drivers	548	Bob
1369	drivers	549	Ivor
1370	drivers	550	Alain
1371	drivers	551	Maria
1372	drivers	552	Jean
1373	drivers	553	André
1374	drivers	554	Jean
1375	drivers	555	Paul
1376	drivers	556	Jimmy
1377	drivers	557	Chuck
1378	drivers	558	Al
1379	drivers	559	Pat
1380	drivers	560	Bill
1381	drivers	561	Ray
1382	drivers	562	Jack
1383	drivers	563	Chuck
1384	drivers	564	Jud
1385	drivers	565	Mike
1386	drivers	566	Carroll
1387	drivers	567	Fritz
1388	drivers	568	Azdrubal
1389	drivers	569	Peter
1390	drivers	570	Bill
1391	drivers	571	Dennis
1392	drivers	572	Harry
1393	drivers	573	Alessandro
1394	drivers	574	George
1395	drivers	575	Bob
1396	drivers	576	Phil
1397	drivers	577	Luigi
1398	drivers	578	Mike
1399	drivers	579	Juan
1400	drivers	580	Paco
1401	drivers	581	Peter
1402	drivers	582	Ken
1403	drivers	583	Gerino
1404	drivers	584	Bruce
1405	drivers	585	Paul
1406	drivers	586	Luigi
1407	drivers	587	Bernie
1408	drivers	588	Luigi
1409	drivers	589	Louis
1410	drivers	590	Stuart
1411	drivers	591	George
1412	drivers	592	Jimmy
1413	drivers	593	Johnnie
1414	drivers	594	Johnnie
1415	drivers	595	Billy
1416	drivers	596	Ed
1417	drivers	597	Pat
1418	drivers	598	Jerry
1419	drivers	599	Art
1420	drivers	600	Christian
1421	drivers	601	Dick
1422	drivers	602	Robert
1423	drivers	603	André
1424	drivers	604	François
1425	drivers	605	Tom
1426	drivers	606	Alfonso
1427	drivers	607	Cesare
1428	drivers	608	Eugenio
1429	drivers	609	André
1430	drivers	610	Les
1431	drivers	611	Sam
1432	drivers	612	Andy
1433	drivers	613	Marshall
1434	drivers	614	Don
1435	drivers	615	Fred
1436	drivers	616	Elmer
1437	drivers	617	Mike
1438	drivers	618	Herbert
1439	drivers	619	Bob
1440	drivers	620	Umberto
1441	drivers	621	Paul
1442	drivers	622	Chico
1443	drivers	623	Alberto
1444	drivers	624	Hernando
1445	drivers	625	Élie
1446	drivers	626	Robert
1447	drivers	627	Louis
1448	drivers	628	Bob
1449	drivers	629	Cliff
1450	drivers	630	Duke
1451	drivers	631	Keith
1452	drivers	632	Paul
1453	drivers	633	Luigi
1454	drivers	634	Piero
1455	drivers	635	Colin
1456	drivers	636	Desmond
1457	drivers	637	Archie
1458	drivers	638	Ottorino
1459	drivers	639	André
1460	drivers	640	Toulo
1461	drivers	641	Piero
1462	drivers	642	Nino
1463	drivers	643	Roberto
1464	drivers	644	Sergio
1465	drivers	645	Clemar
1466	drivers	646	Jesús
1467	drivers	647	Alberto
1468	drivers	648	Karl
1469	drivers	649	Pablo
1470	drivers	650	Jacques
1471	drivers	651	Lance
1472	drivers	652	Ted
1473	drivers	653	Jimmy
1474	drivers	654	Walt
1475	drivers	655	Cal
1476	drivers	656	Art
1477	drivers	657	Bill
1478	drivers	658	Jack
1479	drivers	659	Jerry
1480	drivers	660	Johnny
1481	drivers	661	Peter
1482	drivers	662	Mike
1483	drivers	663	Ken
1484	drivers	664	Kenneth
1485	drivers	665	Leslie
1486	drivers	666	Tony
1487	drivers	667	John
1488	drivers	668	Jean
1489	drivers	669	Prince
1490	drivers	670	Onofre
1491	drivers	671	Roger
1492	drivers	672	Jorge
1493	drivers	673	Mike
1494	drivers	674	Larry
1495	drivers	675	Manny
1496	drivers	676	Frank
1497	drivers	677	Travis
1498	drivers	678	Len
1499	drivers	679	Ernie
1500	drivers	680	Jacques
1501	drivers	681	Georges
1502	drivers	682	Don
1503	drivers	683	Leslie
1504	drivers	684	Bill
1505	drivers	685	John
1506	drivers	686	Reg
1507	drivers	687	Peter
1508	drivers	688	Eric
1509	drivers	689	Alan
1510	drivers	690	Rodney
